2020-10-03	18:06:49	cam_server	start
2020-10-03	18:06:49	cam_server	Shutdown
2020-10-03	19:04:50	cam_server	start
2020-10-03	19:04:50	cam_server	Shutdown
2020-10-03	22:06:05	cam_server	start
2020-10-03	22:06:05	cam_server	Shutdown
2020-10-03	23:05:22	cam_server	start
2020-10-03	23:05:22	cam_server	Shutdown
