2020-09-23	09:02:25	cam_server	start
2020-09-23	09:02:25	cam_server	Shutdown
2020-09-23	09:02:56	cam_server	start
2020-09-23	09:02:56	cam_server	Shutdown
2020-09-23	09:03:48	cam_server	start
2020-09-23	09:03:48	cam_server	Shutdown
2020-09-23	09:11:40	client	start
2020-09-23	09:11:54	client	start
2020-09-23	09:16:01	client	start
2020-09-23	09:27:10	client	start
