2020-10-08	03:16:53	cam_server	start
2020-10-08	03:16:53	cam_server	Shutdown
2020-10-08	03:30:58	cam_server	start
2020-10-08	03:30:58	cam_server	Shutdown
2020-10-08	03:31:30	cam_server	start
2020-10-08	03:31:30	cam_server	Shutdown
2020-10-08	03:34:28	cam_server	start
2020-10-08	03:34:28	cam_server	Shutdown
